Hora,Compresor 2 - RCS: Presión de Descarga,Compresor 2 - RCS: Presión de Succion,Compresor 2 - RCS: Temperatura de Aceite,Compresor 2 - RCS: Temperatura de Descarga,Compresor C-2: Demanda (kW),Unnamed: 6,Unnamed: 7
2025-06-10 02:00:00 GMT-4,9.04,1.442,4.0600000000000005,6.936,110.3305,,
2025-06-10 02:05:00 GMT-4,9.1,1.446,4.07,6.938,110.6168,,
2025-06-10 02:10:00 GMT-4,9.1,1.438,4.08,6.94,110.7256,,
2025-06-10 02:15:00 GMT-4,9.0,1.432,4.058,6.9319999999999995,109.88675,,
2025-06-10 02:20:00 GMT-4,8.8,1.458,4.022,6.912000000000001,108.8194,,
2025-06-10 02:25:00 GMT-4,8.74,1.464,4.01,6.9159999999999995,108.75125,,
2025-06-10 02:30:00 GMT-4,8.7,1.466,4.004,6.909999999999999,108.735,,
2025-06-10 02:35:00 GMT-4,8.7,1.46,3.9899999999999998,6.92,108.775,,
2025-06-10 02:40:00 GMT-4,8.7,1.462,4.0,6.912000000000001,108.5298,,
2025-06-10 02:45:00 GMT-4,8.7,1.46,4.0,6.914,108.4016,,
2025-06-10 02:50:00 GMT-4,8.7,1.46,3.9840000000000004,6.909999999999999,108.2675,,
2025-06-10 02:55:00 GMT-4,8.7,1.456,3.982,6.918000000000001,108.41825,,
2025-06-10 03:00:00 GMT-4,8.7,1.45,3.9979999999999998,6.92,108.54,,
2025-06-10 03:05:00 GMT-4,8.84,1.456,4.01,6.9239999999999995,109.3818,,
2025-06-10 03:10:00 GMT-4,8.96,1.416,4.034000000000001,6.928,109.28175,,
2025-06-10 03:15:00 GMT-4,9.0,1.4,4.034000000000001,6.9239999999999995,109.0436,,
2025-06-10 03:20:00 GMT-4,9.0,1.4,4.029999999999999,6.9239999999999995,109.0796,,
2025-06-10 03:25:00 GMT-4,9.0,1.404,4.036,6.926,109.43125,,
2025-06-10 03:30:00 GMT-4,9.0,1.41,4.044,6.928,109.443,,
2025-06-10 03:35:00 GMT-4,9.0,1.41,4.046,6.922,109.3236,,
2025-06-10 03:40:00 GMT-4,9.0,1.418,4.04,6.92,109.4168,,
2025-06-10 03:45:00 GMT-4,9.0,1.412,4.04,6.926,109.45075,,
2025-06-10 03:50:00 GMT-4,9.0,1.416,4.029999999999999,6.92,109.2714,,
2025-06-10 03:55:00 GMT-4,9.0,1.41,4.026,6.92,109.1078,,
2025-06-10 04:00:00 GMT-4,9.0,1.41,4.029999999999999,6.9159999999999995,109.0992,,
2025-06-10 04:05:00 GMT-4,8.9,1.41,4.029999999999999,6.918000000000001,108.9118,,
2025-06-10 04:10:00 GMT-4,8.9,1.39,4.024,6.9079999999999995,108.3806,,
2025-06-10 04:15:00 GMT-4,8.9,1.396,4.01,6.909999999999999,108.36,,
2025-06-10 04:20:00 GMT-4,8.9,1.406,4.012,6.912000000000001,108.56675,,
2025-06-10 04:25:00 GMT-4,8.9,1.406,4.0200000000000005,6.9079999999999995,108.5082,,
2025-06-10 04:30:00 GMT-4,8.9,1.39,4.018,6.906000000000001,108.156,,
2025-06-10 04:35:00 GMT-4,8.9,1.384,4.008,6.9,107.7542,,
2025-06-10 04:40:00 GMT-4,8.86,1.392,4.0,6.9,107.9134,,
2025-06-10 04:45:00 GMT-4,8.8,1.386,3.9979999999999998,6.9,107.7994,,
2025-06-10 04:50:00 GMT-4,8.66,1.376,3.992,6.892,106.3208,,
2025-06-10 04:55:00 GMT-4,8.78,1.382,3.9899999999999998,6.898000000000001,107.099,,
2025-06-10 05:00:00 GMT-4,8.8,1.368,3.9899999999999998,6.898000000000001,107.0108,,
2025-06-10 05:05:00 GMT-4,8.8,1.374,3.9979999999999998,6.898000000000001,107.15025,,
2025-06-10 05:10:00 GMT-4,8.8,1.352,4.006,6.894,106.828,,
2025-06-10 05:15:00 GMT-4,8.82,1.358,4.016,6.892,107.108,,
2025-06-10 05:20:00 GMT-4,8.86,1.374,4.0200000000000005,6.9,107.4216,,
2025-06-10 05:25:00 GMT-4,8.8,1.354,4.008,6.898000000000001,106.9826,,
2025-06-10 05:30:00 GMT-4,8.8,1.364,4.0,6.895999999999999,106.9196,,
2025-06-10 05:35:00 GMT-4,8.8,1.382,4.0,6.894,107.3765,,
2025-06-10 05:40:00 GMT-4,8.8,1.37,4.0,6.890000000000001,106.954,,
2025-06-10 05:45:00 GMT-4,8.8,1.38,3.996,6.892,107.08733333333333,,
2025-06-10 05:50:00 GMT-4,8.8,1.362,3.9939999999999998,6.890000000000001,106.82275,,
2025-06-10 05:55:00 GMT-4,8.8,1.35,3.9979999999999998,6.890000000000001,106.69,,
2025-06-10 06:00:00 GMT-4,8.84,1.368,4.004,6.890000000000001,107.2764,,
2025-06-10 06:05:00 GMT-4,8.9,1.356,4.006,6.894,107.2698,,
2025-06-10 06:10:00 GMT-4,8.9,1.356,4.014,6.901999999999999,107.61075,,
2025-06-10 06:15:00 GMT-4,8.98,1.364,4.036,6.909999999999999,108.1174,,
2025-06-10 06:20:00 GMT-4,9.0,1.344,4.042,6.901999999999999,107.661,,
2025-06-10 06:25:00 GMT-4,9.0,1.358,4.04,6.906000000000001,107.9058,,
2025-06-10 06:30:00 GMT-4,8.96,1.358,4.038,6.901999999999999,107.7798,,
2025-06-10 06:35:00 GMT-4,8.9,1.348,4.022,6.886,106.95175,,
2025-06-10 06:40:00 GMT-4,8.84,1.358,4.01,6.888,106.9454,,
2025-06-10 06:45:00 GMT-4,8.8,1.344,4.01,6.88,106.3838,,
2025-06-10 06:50:00 GMT-4,8.8,1.356,3.9979999999999998,6.886,106.55325,,
2025-06-10 06:55:00 GMT-4,8.8,1.344,3.992,6.88,106.3408,,
2025-06-10 07:00:00 GMT-4,8.84,1.358,4.002000000000001,6.88,106.8406,,
2025-06-10 07:05:00 GMT-4,8.9,1.362,4.014,6.888,107.123,,
2025-06-10 07:10:00 GMT-4,8.5,1.34,3.9880000000000004,6.868,104.7544,,
2025-06-10 07:15:00 GMT-4,8.28,1.37,3.978,6.886,103.6492,,
2025-06-10 07:20:00 GMT-4,8.26,1.408,3.982,6.895999999999999,104.2876,,
2025-06-10 07:25:00 GMT-4,8.28,1.42,3.982,6.898000000000001,104.89,,
2025-06-10 07:30:00 GMT-4,8.24,1.422,3.97,6.894,104.1858,,
2025-06-10 07:35:00 GMT-4,8.68,1.32,4.01,6.904000000000001,104.83525,,
2025-06-10 07:40:00 GMT-4,8.8,1.268,4.034000000000001,6.890000000000001,104.8768,,
2025-06-10 07:45:00 GMT-4,8.88,1.252,4.04,6.882,104.9178,,
2025-06-10 07:50:00 GMT-4,8.8,1.256,4.036,6.88,105.023,,
2025-06-10 07:55:00 GMT-4,8.86,1.262,4.036,6.884,105.3328,,
2025-06-10 08:00:00 GMT-4,9.04,1.27,4.048,6.886,106.261,,
2025-06-10 08:05:00 GMT-4,9.08,1.294,4.056,6.9,107.4046,,
2025-06-10 08:10:00 GMT-4,9.22,1.244,4.029999999999999,6.890000000000001,107.03675,,
2025-06-10 08:15:00 GMT-4,9.48,1.23,4.034000000000001,6.906000000000001,108.5004,,
2025-06-10 08:20:00 GMT-4,9.64,1.244,4.0520000000000005,6.895999999999999,109.9848,,
2025-06-10 08:25:00 GMT-4,9.7,1.24,4.024,6.890000000000001,110.4255,,
2025-06-10 08:30:00 GMT-4,9.7,1.234,3.992,6.88,110.6898,,
2025-06-10 08:35:00 GMT-4,9.7,1.192,3.972,6.88,109.58475,,
2025-06-10 08:40:00 GMT-4,9.7,1.204,3.974,6.876,109.7116,,
2025-06-10 08:45:00 GMT-4,9.7,1.178,3.974,6.878,109.5105,,
2025-06-10 08:50:00 GMT-4,9.74,1.19,3.9799999999999995,6.884,109.9426,,
2025-06-10 08:55:00 GMT-4,9.88,1.216,3.972,6.868,111.2072,,
2025-06-10 09:00:00 GMT-4,9.84,1.178,3.968,6.859999999999999,110.2662,,
2025-06-10 09:05:00 GMT-4,9.84,1.194,3.95,6.848000000000001,110.161,,
2025-06-10 09:10:00 GMT-4,9.9,1.222,3.942,6.848000000000001,110.9376,,
2025-06-10 09:15:00 GMT-4,9.9,1.18,3.9539999999999997,6.858,110.3948,,
2025-06-10 09:20:00 GMT-4,9.9,1.156,3.9579999999999997,6.876,110.1825,,
2025-06-10 09:25:00 GMT-4,9.96,1.174,3.9579999999999997,6.874,110.94125,,
2025-06-10 09:30:00 GMT-4,9.98,1.17,3.964,6.866,110.8796,,
2025-06-10 09:35:00 GMT-4,9.9,1.134,3.96,6.872,109.959,,
2025-06-10 09:40:00 GMT-4,9.94,1.164,3.96,6.868,110.5114,,
2025-06-10 09:45:00 GMT-4,10.02,1.2,3.9619999999999997,6.87,111.8848,,
2025-06-10 09:50:00 GMT-4,10.1,1.204,3.96,6.87,112.5328,,
2025-06-10 09:55:00 GMT-4,10.1,1.162,3.9560000000000004,6.872,111.5835,,
2025-06-10 10:00:00 GMT-4,9.94,1.166,3.9479999999999995,6.848000000000001,110.5995,,
2025-06-10 10:05:00 GMT-4,9.54,1.178,3.91,6.786,107.78125,,
2025-06-10 10:10:00 GMT-4,9.5,1.182,3.8979999999999997,6.781999999999999,107.744,,
2025-06-10 10:15:00 GMT-4,9.5,1.222,3.9,6.792,108.5752,,
2025-06-10 10:20:00 GMT-4,9.58,1.266,3.9159999999999995,6.794,110.1122,,
2025-06-10 10:25:00 GMT-4,9.6,1.256,3.9259999999999997,6.802,110.21575,,
2025-06-10 10:30:00 GMT-4,9.6,1.19,3.938,6.81,108.9116,,
2025-06-10 10:35:00 GMT-4,9.92,1.178,3.9619999999999997,6.858,110.2058,,
2025-06-10 10:40:00 GMT-4,10.18,1.184,3.9840000000000004,6.890000000000001,112.3354,,
2025-06-10 10:45:00 GMT-4,10.28,1.154,3.978,6.895999999999999,112.4342,,
2025-06-10 10:50:00 GMT-4,10.36,1.19,3.9840000000000004,6.906000000000001,113.615,,
2025-06-10 10:55:00 GMT-4,10.48,1.216,4.004,6.9319999999999995,115.0904,,
2025-06-10 11:00:00 GMT-4,10.6,1.206,4.044,6.962000000000001,115.678,,
2025-06-10 11:05:00 GMT-4,10.6,1.17,4.074,6.976000000000001,114.994,,
2025-06-10 11:10:00 GMT-4,10.6,1.176,4.08,6.9879999999999995,115.2828,,
2025-06-10 11:15:00 GMT-4,10.6,1.168,4.0920000000000005,6.9799999999999995,114.9198,,
2025-06-10 11:20:00 GMT-4,10.6,1.168,4.1,6.992,115.1724,,
2025-06-10 11:25:00 GMT-4,10.64,1.202,4.106,7.0,116.044,,
2025-06-10 11:30:00 GMT-4,10.68,1.188,4.12,6.998,115.9802,,
2025-06-10 11:35:00 GMT-4,10.6,1.144,4.1259999999999994,6.986,114.781,,
2025-06-10 11:40:00 GMT-4,10.62,1.186,4.12,6.992,115.3982,,
2025-06-10 11:45:00 GMT-4,10.7,1.222,4.1259999999999994,7.008,116.7236,,
2025-06-10 11:50:00 GMT-4,10.7,1.218,4.14,7.0200000000000005,117.1004,,
2025-06-10 11:55:00 GMT-4,10.7,1.158,4.148,7.008,115.87275,,
2025-06-10 12:00:00 GMT-4,10.36,1.098,4.1259999999999994,6.954000000000001,113.03133333333334,,
2025-06-10 12:05:00 GMT-4,10.1,1.16,4.029999999999999,6.878,111.1566,,
2025-06-10 12:10:00 GMT-4,10.18,1.21,3.9859999999999998,6.859999999999999,112.5892,,
2025-06-10 12:15:00 GMT-4,10.2,1.202,3.9859999999999998,6.872,113.23325,,
2025-06-10 12:20:00 GMT-4,10.2,1.152,3.9899999999999998,6.88,112.0368,,
2025-06-10 12:25:00 GMT-4,10.22,1.184,3.992,6.886,112.90975,,
2025-06-10 12:30:00 GMT-4,10.3,1.18,4.002000000000001,6.898000000000001,113.2306,,
2025-06-10 12:35:00 GMT-4,10.3,1.148,4.01,6.9,112.311,,
2025-06-10 12:40:00 GMT-4,10.56,1.222,4.044,6.942,115.0895,,
2025-06-10 12:45:00 GMT-4,10.78,1.232,4.108,7.016,117.4176,,
2025-06-10 12:50:00 GMT-4,10.9,1.19,4.1659999999999995,7.044,117.4758,,
2025-06-10 12:55:00 GMT-4,10.9,1.19,4.1979999999999995,7.05,117.3375,,
2025-06-10 13:00:00 GMT-4,10.9,1.228,4.21,7.064,118.2312,,
2025-06-10 13:05:00 GMT-4,10.9,1.188,4.215999999999999,7.062,117.9496,,
2025-06-10 13:10:00 GMT-4,10.9,1.164,4.224,7.045999999999999,116.6005,,
2025-06-10 13:15:00 GMT-4,10.9,1.186,4.2299999999999995,7.056,117.308,,
2025-06-10 13:20:00 GMT-4,10.9,1.174,4.2299999999999995,7.048,117.04533333333333,,
2025-06-10 13:25:00 GMT-4,11.0,1.214,4.242,7.072,117.73375,,
2025-06-10 13:30:00 GMT-4,11.0,1.206,4.256,7.087999999999999,118.6776,,
2025-06-10 13:35:00 GMT-4,11.0,1.196,4.262,7.090000000000001,118.177,,
2025-06-10 13:40:00 GMT-4,11.0,1.194,4.262,7.078,118.15,,
2025-06-10 13:45:00 GMT-4,11.0,1.184,4.26,7.0760000000000005,117.74675,,
2025-06-10 13:50:00 GMT-4,10.94,1.17,4.247999999999999,7.064,117.753,,
2025-06-10 13:55:00 GMT-4,10.86,1.152,4.228,7.037999999999999,116.36,,
2025-06-10 14:00:00 GMT-4,10.86,1.196,4.218,7.042,117.179,,
2025-06-10 14:05:00 GMT-4,10.9,1.202,4.214,7.05,117.5318,,
2025-06-10 14:10:00 GMT-4,10.8,1.154,4.215999999999999,7.034000000000001,116.19325,,
2025-06-10 14:15:00 GMT-4,10.66,1.18,4.202,7.018000000000001,115.7736,,
2025-06-10 14:20:00 GMT-4,10.32,1.25,4.118,6.918000000000001,114.4824,,
2025-06-10 14:25:00 GMT-4,10.3,1.29,4.05,6.874,115.0468,,
2025-06-10 14:30:00 GMT-4,10.3,1.3,4.032,6.868,115.3855,,
2025-06-10 14:35:00 GMT-4,10.26,1.304,4.018,6.858,115.35375,,
2025-06-10 14:40:00 GMT-4,10.42,1.232,4.0200000000000005,6.906000000000001,114.9532,,
2025-06-10 14:45:00 GMT-4,10.64,1.204,4.088,6.984,115.79725,,
2025-06-10 14:50:00 GMT-4,10.7,1.176,4.14,7.0040000000000004,115.86125,,
2025-06-10 14:55:00 GMT-4,10.8,1.164,4.1659999999999995,7.006,115.8318,,
2025-06-10 15:00:00 GMT-4,10.88,1.206,4.188000000000001,7.036,117.37825,,
2025-06-10 15:05:00 GMT-4,10.9,1.212,4.206,7.056,118.123,,
2025-06-10 15:10:00 GMT-4,10.9,1.162,4.2219999999999995,7.05,117.1255,,
2025-06-10 15:15:00 GMT-4,10.9,1.17,4.228,7.054,116.9148,,
2025-06-10 15:20:00 GMT-4,10.96,1.22,4.2299999999999995,7.066,118.1538,,
2025-06-10 15:25:00 GMT-4,11.0,1.232,4.242,7.0920000000000005,119.0694,,
2025-06-10 15:30:00 GMT-4,11.04,1.232,4.258,7.093999999999999,119.085,,
2025-06-10 15:35:00 GMT-4,11.0,1.186,4.26,7.087999999999999,118.1712,,
2025-06-10 15:40:00 GMT-4,11.0,1.188,4.254,7.074,117.72325,,
2025-06-10 15:45:00 GMT-4,11.0,1.192,4.254,7.08,118.1264,,
2025-06-10 15:50:00 GMT-4,10.98,1.152,4.254,7.062,117.0402,,
2025-06-10 15:55:00 GMT-4,10.94,1.178,4.244,7.064,117.0635,,
2025-06-10 16:00:00 GMT-4,11.0,1.216,4.24,7.074,118.295,,
2025-06-10 16:05:00 GMT-4,11.08,1.228,4.252000000000001,7.101999999999999,119.3136,,
2025-06-10 16:10:00 GMT-4,11.1,1.234,4.268,7.112,119.353,,
2025-06-10 16:15:00 GMT-4,11.1,1.2,4.2780000000000005,7.106,118.8724,,
2025-06-10 16:20:00 GMT-4,11.04,1.166,4.272,7.093999999999999,117.865,,
2025-06-10 16:25:00 GMT-4,11.08,1.186,4.272,7.090000000000001,118.006,,
2025-06-10 16:30:00 GMT-4,11.1,1.208,4.266,7.095999999999999,118.5734,,
2025-06-10 16:35:00 GMT-4,11.06,1.18,4.262,7.090000000000001,118.339,,
2025-06-10 16:40:00 GMT-4,10.94,1.13,4.254,7.0680000000000005,117.0376,,
2025-06-10 16:45:00 GMT-4,10.36,1.106,4.174,6.959999999999999,112.4385,,
2025-06-10 16:50:00 GMT-4,10.26,1.12,4.076,6.912000000000001,112.171,,
2025-06-10 16:55:00 GMT-4,10.2,1.148,4.0280000000000005,6.9,111.8146,,
2025-06-10 17:00:00 GMT-4,10.2,1.152,4.008,6.898000000000001,112.362,,
2025-06-10 17:05:00 GMT-4,10.2,1.116,3.9939999999999998,6.886,111.51825,,
2025-06-10 17:10:00 GMT-4,10.18,1.144,3.9939999999999998,6.888,111.7408,,
2025-06-10 17:15:00 GMT-4,10.36,1.122,3.9979999999999998,6.895999999999999,112.05775,,
2025-06-10 17:20:00 GMT-4,9.16,1.22,4.0,6.215999999999999,79.4244,,
2025-06-10 17:25:00 GMT-4,5.18,1.508,3.7039999999999997,4.896,0.0,,
2025-06-10 17:30:00 GMT-4,3.3,1.58,3.41,4.470000000000001,0.0,,
2025-06-10 17:35:00 GMT-4,2.78,1.612,3.304,4.306,0.0,,
2025-06-10 17:40:00 GMT-4,2.22,1.654,3.158,4.076,0.0,,
2025-06-10 17:45:00 GMT-4,1.94,1.686,3.032,3.912,0.0,,
2025-06-10 17:50:00 GMT-4,1.82,1.72,2.914,3.7619999999999996,0.0,,
2025-06-10 17:55:00 GMT-4,1.82,1.762,2.806,3.614,0.0,,
2025-06-10 18:00:00 GMT-4,1.9,1.844,2.732,3.508,0.0,,
2025-06-10 18:05:00 GMT-4,1.9,1.862,2.6559999999999997,3.38,0.0,,
2025-06-10 18:10:00 GMT-4,1.98,1.888,2.592,3.276,0.0,,
2025-06-10 18:15:00 GMT-4,2.0,1.912,2.536,3.184,0.0,,
2025-06-10 18:20:00 GMT-4,2.0,1.934,2.484,3.1079999999999997,0.0,,
2025-06-10 18:25:00 GMT-4,2.0,1.958,2.43,3.034,0.0,,
2025-06-10 18:30:00 GMT-4,2.1,1.982,2.3899999999999997,2.98,0.0,,
2025-06-10 18:35:00 GMT-4,2.1,2.004,2.356,2.924,0.0,,
2025-06-10 18:40:00 GMT-4,2.1,2.028,2.31,2.866,0.0,,
2025-06-10 18:45:00 GMT-4,2.1,2.048,2.266,2.782,0.0,,
2025-06-10 18:50:00 GMT-4,2.12,2.068,2.2199999999999998,2.496,0.0,,
2025-06-10 18:55:00 GMT-4,2.2,2.088,2.178,2.284,0.0,,
2025-06-10 19:00:00 GMT-4,2.2,2.108,2.138,2.214,0.0,,
2025-06-10 19:05:00 GMT-4,2.2,2.126,2.0940000000000003,2.2,0.0,,
2025-06-10 19:10:00 GMT-4,2.2,2.146,2.054,2.21,0.0,,
2025-06-10 19:15:00 GMT-4,2.22,2.164,2.0140000000000002,2.21,0.0,,
2025-06-10 19:20:00 GMT-4,2.3,2.184,1.9739999999999998,2.2039999999999997,0.0,,
2025-06-10 19:25:00 GMT-4,2.3,2.2,1.94,2.2,0.0,,
2025-06-10 19:30:00 GMT-4,2.3,2.216,1.908,2.198,0.0,,
2025-06-10 19:35:00 GMT-4,2.3,2.23,1.8760000000000001,2.186,0.0,,
2025-06-10 19:40:00 GMT-4,2.3,2.246,1.848,2.158,0.0,,
2025-06-10 19:45:00 GMT-4,2.34,2.266,1.8199999999999998,2.144,0.0,,
2025-06-10 19:50:00 GMT-4,2.4,2.284,1.7879999999999998,2.1100000000000003,0.0,,
2025-06-10 19:55:00 GMT-4,2.4,2.298,1.762,2.058,0.0,,
2025-06-10 20:00:00 GMT-4,2.4,2.314,1.738,2.024,0.0,,
2025-06-10 20:05:00 GMT-4,2.4,2.332,1.714,2.022,0.0,,
2025-06-10 20:10:00 GMT-4,2.4,2.348,1.702,2.048,0.0,,
2025-06-10 20:15:00 GMT-4,2.46,2.366,1.69,2.076,0.0,,
2025-06-10 20:20:00 GMT-4,2.5,2.384,1.674,2.088,0.0,,
2025-06-10 20:25:00 GMT-4,2.5,2.402,1.654,2.102,0.0,,
2025-06-10 20:30:00 GMT-4,2.5,2.42,1.6420000000000001,2.114,0.0,,
2025-06-10 20:35:00 GMT-4,2.5,2.436,1.6280000000000001,2.1239999999999997,0.0,,
2025-06-10 20:40:00 GMT-4,2.5,2.452,1.616,2.13,0.0,,
2025-06-10 20:45:00 GMT-4,2.58,2.468,1.6039999999999999,2.1399999999999997,0.0,,
2025-06-10 20:50:00 GMT-4,2.6,2.484,1.588,2.13,0.0,,
2025-06-10 20:55:00 GMT-4,2.6,2.5,1.572,2.13,0.0,,
2025-06-10 21:00:00 GMT-4,2.6,2.516,1.558,2.13,0.0,,
2025-06-10 21:05:00 GMT-4,2.6,2.534,1.546,2.13,0.0,,
2025-06-10 21:10:00 GMT-4,2.6,2.55,1.534,2.136,0.0,,
2025-06-10 21:15:00 GMT-4,2.64,2.566,1.522,2.13,0.0,,
2025-06-10 21:20:00 GMT-4,2.7,2.582,1.51,2.13,0.0,,
2025-06-10 21:25:00 GMT-4,2.7,2.598,1.502,2.122,0.0,,
2025-06-10 21:30:00 GMT-4,2.7,2.614,1.494,2.12,0.0,,
2025-06-10 21:35:00 GMT-4,2.7,2.63,1.482,2.12,0.0,,
2025-06-10 21:40:00 GMT-4,2.7,2.646,1.478,2.12,0.0,,
2025-06-10 21:45:00 GMT-4,2.74,2.662,1.47,2.12,0.0,,
2025-06-10 21:50:00 GMT-4,2.8,2.676,1.462,2.12,0.0,,
2025-06-10 21:55:00 GMT-4,2.8,2.694,1.46,2.12,0.0,,
2025-06-10 22:00:00 GMT-4,2.8,2.708,1.452,2.12,0.0,,
2025-06-10 22:05:00 GMT-4,2.8,2.724,1.442,2.12,0.0,,
2025-06-10 22:10:00 GMT-4,2.8,2.75,1.44,2.12,0.0,,
2025-06-10 22:15:00 GMT-4,2.8,2.756,1.434,2.12,0.0,,
2025-06-10 22:20:00 GMT-4,2.86,2.77,1.4300000000000002,2.1239999999999997,0.0,,
2025-06-10 22:25:00 GMT-4,2.9,2.784,1.428,2.13,0.0,,
2025-06-10 22:30:00 GMT-4,2.9,2.802,1.42,2.13,0.0,,
2025-06-10 22:35:00 GMT-4,2.9,2.816,1.416,2.13,0.0,,
2025-06-10 22:40:00 GMT-4,2.9,2.832,1.41,2.13,0.0,,
2025-06-10 22:45:00 GMT-4,2.9,2.846,1.41,2.13,0.0,,
2025-06-10 22:50:00 GMT-4,2.92,2.862,1.4,2.13,0.0,,
2025-06-10 22:55:00 GMT-4,3.0,2.876,1.3980000000000001,2.13,0.0,,
2025-06-10 23:00:00 GMT-4,2.54,2.462,1.386,2.134,0.0,,
2025-06-10 23:05:00 GMT-4,5.0,2.292,1.786,3.668,44.0414,,
2025-06-10 23:10:00 GMT-4,8.38,2.022,3.0780000000000003,6.218,88.8538,,
2025-06-10 23:15:00 GMT-4,8.36,1.958,3.65,6.366,87.402,,
2025-06-10 23:20:00 GMT-4,8.46,1.834,3.876,6.43,85.9828,,
2025-06-10 23:25:00 GMT-4,8.64,1.774,3.9979999999999998,6.478,85.9688,,
2025-06-10 23:30:00 GMT-4,8.88,1.702,4.048,6.481999999999999,86.1396,,
2025-06-10 23:35:00 GMT-4,9.36,1.522,4.0600000000000005,6.476000000000001,86.6144,,
2025-06-10 23:40:00 GMT-4,9.48,1.46,4.068,6.468000000000001,86.6662,,
2025-06-10 23:45:00 GMT-4,9.6,1.448,4.07,6.468000000000001,87.1156,,
2025-06-10 23:50:00 GMT-4,9.66,1.484,4.07,6.470000000000001,87.8992,,
2025-06-10 23:55:00 GMT-4,9.9,1.55,4.076,6.476000000000001,89.8766,,
2025-06-11 00:00:00 GMT-4,10.3,1.518,4.07,6.448,91.7744,,
2025-06-11 00:05:00 GMT-4,10.46,1.486,4.026,6.428,92.4762,,
2025-06-11 00:10:00 GMT-4,10.46,1.474,4.01,6.418000000000001,92.4712,,
2025-06-11 00:15:00 GMT-4,10.38,1.512,4.002000000000001,6.401999999999999,92.4428,,
2025-06-11 00:20:00 GMT-4,10.32,1.522,3.992,6.39,92.2864,,
2025-06-11 00:25:00 GMT-4,10.3,1.528,3.992,6.39,92.5492,,
2025-06-11 00:30:00 GMT-4,10.3,1.53,3.9899999999999998,6.39,92.6638,,
2025-06-11 00:35:00 GMT-4,10.3,1.524,3.9899999999999998,6.39,92.5546,,
2025-06-11 00:40:00 GMT-4,10.3,1.496,3.996,6.39,92.2166,,
2025-06-11 00:45:00 GMT-4,10.22,1.448,4.0,6.388,91.3492,,
2025-06-11 00:50:00 GMT-4,10.2,1.422,3.996,6.38,90.8536,,
2025-06-11 00:55:00 GMT-4,10.1,1.414,3.9899999999999998,6.3740000000000006,90.5598,,
2025-06-11 01:00:00 GMT-4,10.1,1.414,3.9899999999999998,6.372,90.4552,,
2025-06-11 01:05:00 GMT-4,10.1,1.418,3.9899999999999998,6.378,90.732,,
2025-06-11 01:10:00 GMT-4,10.1,1.424,3.992,6.386,90.9734,,
2025-06-11 01:15:00 GMT-4,10.1,1.444,3.9979999999999998,6.392,91.3434,,
2025-06-11 01:20:00 GMT-4,10.18,1.454,4.004,6.392,91.6634,,
2025-06-11 01:25:00 GMT-4,10.2,1.44,4.01,6.392,91.4738,,
2025-06-11 01:30:00 GMT-4,10.2,1.416,4.01,6.394,91.3284,,
2025-06-11 01:35:00 GMT-4,10.16,1.41,4.01,6.398,91.297,,
2025-06-11 01:40:00 GMT-4,10.1,1.404,4.01,6.396,91.3042,,
2025-06-11 01:45:00 GMT-4,10.1,1.404,4.01,6.396,91.3488,,
2025-06-11 01:50:00 GMT-4,10.14,1.404,4.01,6.398,91.4642,,
2025-06-11 01:55:00 GMT-4,10.2,1.414,4.01,6.406000000000001,91.6906,,
2025-06-11 02:00:00 GMT-4,10.2,1.446,4.01,6.412000000000001,92.2728,,
2025-06-11 02:05:00 GMT-4,10.2,1.458,4.012,6.418000000000001,92.7418,,
2025-06-11 02:10:00 GMT-4,10.28,1.44,4.0200000000000005,6.42,92.7058,,
2025-06-11 02:15:00 GMT-4,10.3,1.426,4.022,6.42,92.614,,
2025-06-11 02:20:00 GMT-4,10.18,1.398,4.0280000000000005,6.418000000000001,91.9792,,
2025-06-11 02:25:00 GMT-4,9.76,1.41,3.996,6.382,89.9392,,
2025-06-11 02:30:00 GMT-4,9.64,1.428,4.002000000000001,6.384,89.6258,,
2025-06-11 02:35:00 GMT-4,9.6,1.42,3.9979999999999998,6.39,89.5332,,
2025-06-11 02:40:00 GMT-4,9.56,1.416,3.9979999999999998,6.384,89.1926,,
2025-06-11 02:45:00 GMT-4,9.74,1.372,4.008,6.404000000000001,89.6522,,
2025-06-11 02:50:00 GMT-4,10.0,1.362,4.044,6.444,91.1142,,
2025-06-11 02:55:00 GMT-4,10.14,1.352,4.046,6.442,91.731,,
2025-06-11 03:00:00 GMT-4,10.2,1.334,4.044,6.44,92.0138,,
2025-06-11 03:05:00 GMT-4,10.24,1.328,4.048,6.4319999999999995,92.17,,
2025-06-11 03:10:00 GMT-4,10.3,1.328,4.046,6.4319999999999995,92.477,,
2025-06-11 03:15:00 GMT-4,10.3,1.328,4.046,6.438,92.7696,,
2025-06-11 03:20:00 GMT-4,10.3,1.326,4.046,6.442,92.7746,,
2025-06-11 03:25:00 GMT-4,10.3,1.34,4.05,6.444,93.3192,,
2025-06-11 03:30:00 GMT-4,10.3,1.346,4.05,6.448,93.6698,,
2025-06-11 03:35:00 GMT-4,10.32,1.336,4.05,6.45,93.7038,,
2025-06-11 03:40:00 GMT-4,10.3,1.33,4.04,6.45,93.6374,,
2025-06-11 03:45:00 GMT-4,10.3,1.326,4.04,6.45,93.5906,,
2025-06-11 03:50:00 GMT-4,10.3,1.314,4.04,6.45,93.5082,,
